epoch	batch	iter	loss	prec1	prec5	lr
61	18	2658	1.4047008752822876	65.625	93.75	0.010000000000000002
61	19	2659	1.231261134147644	78.125	93.75	0.010000000000000002
61	20	2660	1.072292447090149	81.25	96.875	0.010000000000000002
61	21	2661	1.3535058498382568	68.75	96.875	0.010000000000000002
61	22	2662	1.4531357288360596	62.5	90.625	0.010000000000000002
61	23	2663	1.379342794418335	65.625	93.75	0.010000000000000002
61	24	2664	1.233269453048706	78.125	100.0	0.010000000000000002
61	25	2665	1.0865081548690796	81.25	100.0	0.010000000000000002
61	26	2666	1.3359003067016602	65.625	96.875	0.010000000000000002
61	27	2667	1.3272491693496704	68.75	87.5	0.010000000000000002
61	28	2668	1.2080682516098022	71.875	96.875	0.010000000000000002
61	29	2669	1.112783432006836	71.875	96.875	0.010000000000000002
61	30	2670	1.0875722169876099	81.25	93.75	0.010000000000000002
61	31	2671	1.5301495790481567	62.5	87.5	0.010000000000000002
61	32	2672	1.5866317749023438	53.125	90.625	0.010000000000000002
61	33	2673	1.5750981569290161	62.5	87.5	0.010000000000000002
61	34	2674	1.3862637281417847	71.875	93.75	0.010000000000000002
61	35	2675	1.2290023565292358	65.625	93.75	0.010000000000000002
61	36	2676	1.1816937923431396	75.0	100.0	0.010000000000000002
61	37	2677	1.4723824262619019	62.5	93.75	0.010000000000000002
61	38	2678	1.3143357038497925	68.75	90.625	0.010000000000000002
61	39	2679	1.2368220090866089	75.0	93.75	0.010000000000000002
61	40	2680	1.2268062829971313	71.875	100.0	0.010000000000000002
61	41	2681	1.3152498006820679	59.375	100.0	0.010000000000000002
61	42	2682	1.1886579990386963	84.375	90.625	0.010000000000000002
61	43	2683	1.3196009397506714	75.0	90.625	0.010000000000000002
61	44	2684	1.8076785802841187	40.0	80.0	0.010000000000000002
62	1	2685	1.1075067520141602	87.5	93.75	0.010000000000000002
62	2	2686	1.3348437547683716	75.0	93.75	0.010000000000000002
62	3	2687	1.3751459121704102	71.875	93.75	0.010000000000000002
62	4	2688	1.31252121925354	75.0	90.625	0.010000000000000002
62	5	2689	1.3620120286941528	68.75	87.5	0.010000000000000002
62	6	2690	1.1203670501708984	75.0	100.0	0.010000000000000002
62	7	2691	1.3114535808563232	78.125	96.875	0.010000000000000002
62	8	2692	1.2785509824752808	75.0	87.5	0.010000000000000002
62	9	2693	1.3002606630325317	78.125	93.75	0.010000000000000002
62	10	2694	1.3462719917297363	65.625	93.75	0.010000000000000002
62	11	2695	1.2215399742126465	78.125	96.875	0.010000000000000002
62	12	2696	1.1363084316253662	78.125	100.0	0.010000000000000002
62	13	2697	1.3631304502487183	68.75	93.75	0.010000000000000002
62	14	2698	1.2491567134857178	84.375	96.875	0.010000000000000002
62	15	2699	1.3774245977401733	68.75	87.5	0.010000000000000002
62	16	2700	1.229410171508789	71.875	96.875	0.010000000000000002
62	17	2701	1.8979836702346802	59.375	90.625	0.010000000000000002
62	18	2702	1.1175220012664795	78.125	96.875	0.010000000000000002
62	19	2703	1.2264213562011719	75.0	93.75	0.010000000000000002
62	20	2704	1.097672462463379	81.25	100.0	0.010000000000000002
62	21	2705	1.59519362449646	50.0	96.875	0.010000000000000002
62	22	2706	1.2859642505645752	68.75	93.75	0.010000000000000002
62	23	2707	1.2764432430267334	71.875	90.625	0.010000000000000002
62	24	2708	1.4402973651885986	62.5	87.5	0.010000000000000002
62	25	2709	1.1884140968322754	78.125	100.0	0.010000000000000002
62	26	2710	1.2415658235549927	62.5	96.875	0.010000000000000002
62	27	2711	1.0894982814788818	84.375	93.75	0.010000000000000002
62	28	2712	1.9675705432891846	46.875	78.125	0.010000000000000002
62	29	2713	1.2680703401565552	71.875	96.875	0.010000000000000002
62	30	2714	1.1392457485198975	75.0	100.0	0.010000000000000002
62	31	2715	1.4901424646377563	65.625	90.625	0.010000000000000002
62	32	2716	1.5549571514129639	65.625	84.375	0.010000000000000002
62	33	2717	1.4210245609283447	56.25	93.75	0.010000000000000002
62	34	2718	1.3505035638809204	71.875	90.625	0.010000000000000002
62	35	2719	1.3371119499206543	71.875	100.0	0.010000000000000002
62	36	2720	1.7379668951034546	50.0	78.125	0.010000000000000002
62	37	2721	1.2661752700805664	78.125	93.75	0.010000000000000002
62	38	2722	1.1534934043884277	81.25	100.0	0.010000000000000002
62	39	2723	1.4413236379623413	62.5	84.375	0.010000000000000002
62	40	2724	1.2682503461837769	68.75	93.75	0.010000000000000002
62	41	2725	1.2560124397277832	87.5	100.0	0.010000000000000002
62	42	2726	1.1033676862716675	81.25	100.0	0.010000000000000002
62	43	2727	1.3771919012069702	65.625	100.0	0.010000000000000002
62	44	2728	2.05713152885437	20.0	100.0	0.010000000000000002
63	1	2729	1.3136006593704224	59.375	96.875	0.010000000000000002
63	2	2730	1.2489910125732422	78.125	93.75	0.010000000000000002
63	3	2731	1.1332814693450928	81.25	96.875	0.010000000000000002
63	4	2732	1.3013341426849365	71.875	93.75	0.010000000000000002
63	5	2733	1.5089523792266846	46.875	93.75	0.010000000000000002
63	6	2734	1.4341048002243042	56.25	93.75	0.010000000000000002
63	7	2735	1.443526029586792	59.375	96.875	0.010000000000000002
63	8	2736	1.241720199584961	71.875	90.625	0.010000000000000002
63	9	2737	1.3583825826644897	75.0	90.625	0.010000000000000002
63	10	2738	1.6947977542877197	62.5	87.5	0.010000000000000002
63	11	2739	1.2451225519180298	71.875	93.75	0.010000000000000002
63	12	2740	1.5205951929092407	56.25	84.375	0.010000000000000002
63	13	2741	1.4065030813217163	65.625	87.5	0.010000000000000002
63	14	2742	1.141065239906311	78.125	90.625	0.010000000000000002
63	15	2743	1.1823248863220215	75.0	100.0	0.010000000000000002
63	16	2744	1.282836675643921	71.875	93.75	0.010000000000000002
63	17	2745	1.3867239952087402	68.75	100.0	0.010000000000000002
63	18	2746	1.3482575416564941	71.875	93.75	0.010000000000000002
63	19	2747	1.3968663215637207	65.625	93.75	0.010000000000000002
63	20	2748	1.2394698858261108	71.875	93.75	0.010000000000000002
63	21	2749	1.1997747421264648	71.875	96.875	0.010000000000000002
63	22	2750	1.285081148147583	71.875	93.75	0.010000000000000002
63	23	2751	1.41847825050354	59.375	93.75	0.010000000000000002
63	24	2752	1.16421639919281	65.625	96.875	0.010000000000000002
63	25	2753	1.224395513534546	75.0	96.875	0.010000000000000002
63	26	2754	1.3659143447875977	71.875	90.625	0.010000000000000002
63	27	2755	1.2012939453125	71.875	96.875	0.010000000000000002
63	28	2756	1.2782241106033325	65.625	100.0	0.010000000000000002
63	29	2757	1.55338454246521	62.5	84.375	0.010000000000000002
63	30	2758	1.2921534776687622	59.375	93.75	0.010000000000000002
63	31	2759	1.318019151687622	68.75	96.875	0.010000000000000002
63	32	2760	1.3864554166793823	71.875	90.625	0.010000000000000002
63	33	2761	1.2197140455245972	78.125	93.75	0.010000000000000002
63	34	2762	1.2277742624282837	81.25	93.75	0.010000000000000002
63	35	2763	1.4788968563079834	56.25	90.625	0.010000000000000002
63	36	2764	1.4930603504180908	53.125	90.625	0.010000000000000002
63	37	2765	1.3326383829116821	71.875	90.625	0.010000000000000002
63	38	2766	1.2536333799362183	71.875	100.0	0.010000000000000002
63	39	2767	1.1864697933197021	71.875	100.0	0.010000000000000002
63	40	2768	1.4687081575393677	59.375	93.75	0.010000000000000002
63	41	2769	1.1550782918930054	81.25	100.0	0.010000000000000002
63	42	2770	1.1688061952590942	59.375	100.0	0.010000000000000002
63	43	2771	1.4593822956085205	59.375	93.75	0.010000000000000002
63	44	2772	2.1360442638397217	20.0	100.0	0.010000000000000002
64	1	2773	1.2717046737670898	78.125	96.875	0.010000000000000002
64	2	2774	1.2490047216415405	71.875	93.75	0.010000000000000002
64	3	2775	1.27332603931427	68.75	96.875	0.010000000000000002
64	4	2776	1.052363634109497	81.25	100.0	0.010000000000000002
64	5	2777	1.328068494796753	75.0	93.75	0.010000000000000002
64	6	2778	1.1813738346099854	71.875	93.75	0.010000000000000002
64	7	2779	1.2148038148880005	68.75	96.875	0.010000000000000002
64	8	2780	1.403983473777771	68.75	87.5	0.010000000000000002
64	9	2781	1.2900100946426392	78.125	93.75	0.010000000000000002
64	10	2782	1.324755072593689	71.875	93.75	0.010000000000000002
64	11	2783	1.2036981582641602	78.125	93.75	0.010000000000000002
64	12	2784	1.3070900440216064	65.625	96.875	0.010000000000000002
64	13	2785	1.123124122619629	84.375	93.75	0.010000000000000002
64	14	2786	1.3723233938217163	71.875	93.75	0.010000000000000002
64	15	2787	1.3649710416793823	68.75	90.625	0.010000000000000002
64	16	2788	1.3258291482925415	71.875	93.75	0.010000000000000002
64	17	2789	1.015629768371582	81.25	100.0	0.010000000000000002
64	18	2790	1.019832730293274	81.25	96.875	0.010000000000000002
64	19	2791	1.286482810974121	71.875	96.875	0.010000000000000002
64	20	2792	1.395592212677002	59.375	96.875	0.010000000000000002
64	21	2793	1.4395174980163574	71.875	90.625	0.010000000000000002
64	22	2794	1.7473995685577393	56.25	84.375	0.010000000000000002
64	23	2795	1.3186777830123901	68.75	90.625	0.010000000000000002
64	24	2796	1.077308177947998	71.875	100.0	0.010000000000000002
64	25	2797	1.2003616094589233	78.125	100.0	0.010000000000000002
64	26	2798	1.5081018209457397	65.625	87.5	0.010000000000000002
64	27	2799	1.3546117544174194	56.25	96.875	0.010000000000000002
64	28	2800	0.8902922868728638	87.5	100.0	0.010000000000000002
64	29	2801	1.178391695022583	75.0	100.0	0.010000000000000002
64	30	2802	1.2153942584991455	71.875	96.875	0.010000000000000002
64	31	2803	1.560796856880188	68.75	87.5	0.010000000000000002
64	32	2804	1.2928237915039062	71.875	93.75	0.010000000000000002
64	33	2805	1.469659447669983	62.5	87.5	0.010000000000000002
64	34	2806	1.3250676393508911	71.875	96.875	0.010000000000000002
64	35	2807	1.2919834852218628	71.875	96.875	0.010000000000000002
64	36	2808	1.420234203338623	68.75	90.625	0.010000000000000002
64	37	2809	1.2157589197158813	81.25	96.875	0.010000000000000002
64	38	2810	1.1328818798065186	81.25	96.875	0.010000000000000002
64	39	2811	1.210250973701477	71.875	96.875	0.010000000000000002
64	40	2812	1.0749465227127075	71.875	96.875	0.010000000000000002
64	41	2813	1.4475690126419067	59.375	90.625	0.010000000000000002
64	42	2814	1.2661792039871216	68.75	96.875	0.010000000000000002
64	43	2815	1.309403419494629	65.625	90.625	0.010000000000000002
64	44	2816	2.7649950981140137	20.0	80.0	0.010000000000000002
65	1	2817	1.1672098636627197	78.125	100.0	0.010000000000000002
65	2	2818	1.3367551565170288	65.625	93.75	0.010000000000000002
65	3	2819	1.3469641208648682	78.125	87.5	0.010000000000000002
65	4	2820	1.3465756177902222	65.625	90.625	0.010000000000000002
65	5	2821	1.2330069541931152	75.0	100.0	0.010000000000000002
65	6	2822	1.4092071056365967	62.5	96.875	0.010000000000000002
65	7	2823	1.3206812143325806	71.875	96.875	0.010000000000000002
65	8	2824	1.3582077026367188	75.0	87.5	0.010000000000000002
65	9	2825	1.2489874362945557	71.875	96.875	0.010000000000000002
65	10	2826	1.3292229175567627	75.0	90.625	0.010000000000000002
65	11	2827	1.4736520051956177	68.75	93.75	0.010000000000000002
65	12	2828	1.4866703748703003	59.375	93.75	0.010000000000000002
65	13	2829	1.3443788290023804	65.625	96.875	0.010000000000000002
65	14	2830	1.4872117042541504	68.75	90.625	0.010000000000000002
65	15	2831	1.0371545553207397	71.875	100.0	0.010000000000000002
65	16	2832	1.0414999723434448	87.5	96.875	0.010000000000000002
65	17	2833	1.3704508543014526	59.375	93.75	0.010000000000000002
65	18	2834	1.3819471597671509	65.625	87.5	0.010000000000000002
65	19	2835	1.3515230417251587	68.75	93.75	0.010000000000000002
65	20	2836	1.2793703079223633	68.75	100.0	0.010000000000000002
65	21	2837	1.3179101943969727	71.875	87.5	0.010000000000000002
65	22	2838	0.9338181018829346	90.625	100.0	0.010000000000000002
65	23	2839	1.3862135410308838	75.0	87.5	0.010000000000000002
65	24	2840	1.1359132528305054	81.25	100.0	0.010000000000000002
65	25	2841	1.2433347702026367	71.875	93.75	0.010000000000000002
65	26	2842	1.2156733274459839	78.125	100.0	0.010000000000000002
65	27	2843	1.4086652994155884	65.625	93.75	0.010000000000000002
65	28	2844	1.1847742795944214	84.375	96.875	0.010000000000000002
65	29	2845	1.0924415588378906	75.0	100.0	0.010000000000000002
65	30	2846	1.2518973350524902	71.875	96.875	0.010000000000000002
65	31	2847	1.5214091539382935	53.125	93.75	0.010000000000000002
65	32	2848	1.1790728569030762	75.0	100.0	0.010000000000000002
65	33	2849	1.1214865446090698	75.0	96.875	0.010000000000000002
65	34	2850	1.235081672668457	65.625	93.75	0.010000000000000002
65	35	2851	1.287102222442627	78.125	93.75	0.010000000000000002
65	36	2852	1.326134443283081	62.5	96.875	0.010000000000000002
65	37	2853	1.355918049812317	62.5	93.75	0.010000000000000002
65	38	2854	1.667832851409912	53.125	87.5	0.010000000000000002
65	39	2855	1.3731577396392822	71.875	93.75	0.010000000000000002
65	40	2856	1.1767452955245972	78.125	96.875	0.010000000000000002
65	41	2857	1.2121524810791016	78.125	96.875	0.010000000000000002
65	42	2858	1.0730024576187134	90.625	96.875	0.010000000000000002
65	43	2859	1.393411636352539	65.625	87.5	0.010000000000000002
65	44	2860	1.7010501623153687	40.0	100.0	0.010000000000000002
66	1	2861	1.1648412942886353	75.0	96.875	0.010000000000000002
66	2	2862	1.25138521194458	78.125	90.625	0.010000000000000002
66	3	2863	1.2068055868148804	68.75	96.875	0.010000000000000002
66	4	2864	1.2234481573104858	71.875	90.625	0.010000000000000002
66	5	2865	1.1943511962890625	65.625	96.875	0.010000000000000002
66	6	2866	1.270085334777832	71.875	96.875	0.010000000000000002
66	7	2867	1.4762773513793945	65.625	90.625	0.010000000000000002
66	8	2868	1.1875064373016357	81.25	93.75	0.010000000000000002
66	9	2869	1.0341403484344482	87.5	100.0	0.010000000000000002
66	10	2870	1.5859689712524414	62.5	87.5	0.010000000000000002
66	11	2871	1.3959758281707764	62.5	93.75	0.010000000000000002
66	12	2872	0.9375952482223511	87.5	96.875	0.010000000000000002
66	13	2873	1.4018445014953613	68.75	93.75	0.010000000000000002
66	14	2874	1.4547533988952637	78.125	90.625	0.010000000000000002
66	15	2875	1.2630250453948975	71.875	93.75	0.010000000000000002
66	16	2876	1.1695868968963623	75.0	93.75	0.010000000000000002
66	17	2877	1.323463797569275	56.25	96.875	0.010000000000000002
66	18	2878	1.3164910078048706	62.5	93.75	0.010000000000000002
66	19	2879	1.13797128200531	75.0	96.875	0.010000000000000002
66	20	2880	1.2122738361358643	81.25	96.875	0.010000000000000002
66	21	2881	1.0893182754516602	87.5	96.875	0.010000000000000002
66	22	2882	1.288927674293518	75.0	93.75	0.010000000000000002
66	23	2883	1.281036615371704	71.875	90.625	0.010000000000000002
66	24	2884	1.3342723846435547	71.875	96.875	0.010000000000000002
66	25	2885	1.2014973163604736	81.25	100.0	0.010000000000000002
66	26	2886	1.067860722541809	87.5	96.875	0.010000000000000002
66	27	2887	1.5095562934875488	65.625	81.25	0.010000000000000002
66	28	2888	1.0603508949279785	84.375	100.0	0.010000000000000002
66	29	2889	1.3991036415100098	71.875	90.625	0.010000000000000002
66	30	2890	1.0436654090881348	78.125	90.625	0.010000000000000002
66	31	2891	1.2501484155654907	81.25	93.75	0.010000000000000002
66	32	2892	1.4055368900299072	56.25	93.75	0.010000000000000002
66	33	2893	1.367579698562622	62.5	90.625	0.010000000000000002
66	34	2894	1.3314279317855835	68.75	93.75	0.010000000000000002
66	35	2895	1.3127202987670898	75.0	93.75	0.010000000000000002
66	36	2896	1.4481559991836548	65.625	93.75	0.010000000000000002
66	37	2897	1.3946428298950195	56.25	93.75	0.010000000000000002
66	38	2898	1.0280033349990845	87.5	100.0	0.010000000000000002
66	39	2899	1.2238633632659912	78.125	90.625	0.010000000000000002
66	40	2900	1.2275974750518799	84.375	93.75	0.010000000000000002
66	41	2901	1.4071483612060547	81.25	90.625	0.010000000000000002
66	42	2902	1.1855186223983765	81.25	100.0	0.010000000000000002
66	43	2903	1.0901005268096924	78.125	100.0	0.010000000000000002
66	44	2904	1.1900434494018555	80.0	100.0	0.010000000000000002
67	1	2905	1.3138357400894165	62.5	96.875	0.010000000000000002
67	2	2906	1.1423425674438477	78.125	96.875	0.010000000000000002
67	3	2907	1.1926268339157104	75.0	100.0	0.010000000000000002
67	4	2908	1.051798939704895	75.0	96.875	0.010000000000000002
67	5	2909	1.198997139930725	78.125	96.875	0.010000000000000002
67	6	2910	1.1960831880569458	78.125	96.875	0.010000000000000002
67	7	2911	1.475629448890686	59.375	93.75	0.010000000000000002
67	8	2912	0.9994219541549683	84.375	100.0	0.010000000000000002
67	9	2913	1.2921488285064697	68.75	96.875	0.010000000000000002
67	10	2914	1.3387967348098755	68.75	93.75	0.010000000000000002
67	11	2915	1.1637376546859741	78.125	96.875	0.010000000000000002
67	12	2916	1.0789200067520142	78.125	96.875	0.010000000000000002
67	13	2917	1.0059573650360107	81.25	100.0	0.010000000000000002
67	14	2918	1.4106531143188477	65.625	90.625	0.010000000000000002
67	15	2919	1.3285491466522217	59.375	100.0	0.010000000000000002
67	16	2920	1.2233102321624756	75.0	96.875	0.010000000000000002
67	17	2921	1.0259733200073242	81.25	93.75	0.010000000000000002
67	18	2922	1.1905789375305176	78.125	93.75	0.010000000000000002
67	19	2923	1.122154712677002	78.125	96.875	0.010000000000000002
67	20	2924	1.05219304561615	81.25	100.0	0.010000000000000002
67	21	2925	1.1172759532928467	75.0	96.875	0.010000000000000002
67	22	2926	1.283890724182129	78.125	96.875	0.010000000000000002
67	23	2927	1.3887250423431396	71.875	90.625	0.010000000000000002
67	24	2928	1.3778494596481323	56.25	93.75	0.010000000000000002
67	25	2929	1.0868844985961914	84.375	93.75	0.010000000000000002
67	26	2930	1.2552189826965332	75.0	100.0	0.010000000000000002
67	27	2931	1.4008702039718628	65.625	93.75	0.010000000000000002
67	28	2932	1.3197208642959595	71.875	93.75	0.010000000000000002
67	29	2933	1.1023917198181152	75.0	100.0	0.010000000000000002
67	30	2934	1.1030067205429077	78.125	96.875	0.010000000000000002
67	31	2935	1.1468870639801025	75.0	96.875	0.010000000000000002
67	32	2936	1.0306172370910645	84.375	93.75	0.010000000000000002
67	33	2937	1.2169551849365234	75.0	93.75	0.010000000000000002
67	34	2938	1.2157819271087646	65.625	100.0	0.010000000000000002
67	35	2939	1.492749810218811	50.0	93.75	0.010000000000000002
67	36	2940	1.1403894424438477	71.875	96.875	0.010000000000000002
67	37	2941	1.4456297159194946	59.375	84.375	0.010000000000000002
67	38	2942	1.0683472156524658	84.375	100.0	0.010000000000000002
67	39	2943	1.1857762336730957	78.125	96.875	0.010000000000000002
67	40	2944	1.4269871711730957	62.5	93.75	0.010000000000000002
67	41	2945	1.204161524772644	75.0	96.875	0.010000000000000002
67	42	2946	1.2925944328308105	71.875	90.625	0.010000000000000002
67	43	2947	1.4595791101455688	71.875	90.625	0.010000000000000002
67	44	2948	1.338539719581604	100.0	100.0	0.010000000000000002
68	1	2949	1.2128798961639404	75.0	93.75	0.010000000000000002
68	2	2950	0.9181866645812988	90.625	100.0	0.010000000000000002
68	3	2951	1.0540825128555298	75.0	100.0	0.010000000000000002
68	4	2952	1.2799073457717896	65.625	93.75	0.010000000000000002
68	5	2953	1.196387529373169	65.625	96.875	0.010000000000000002
68	6	2954	1.2722387313842773	68.75	90.625	0.010000000000000002
68	7	2955	1.2724584341049194	65.625	100.0	0.010000000000000002
68	8	2956	1.4186466932296753	71.875	93.75	0.010000000000000002
68	9	2957	1.1425505876541138	71.875	96.875	0.010000000000000002
68	10	2958	1.12702214717865	75.0	96.875	0.010000000000000002
68	11	2959	0.9271761775016785	87.5	96.875	0.010000000000000002
68	12	2960	1.3272405862808228	75.0	87.5	0.010000000000000002
68	13	2961	1.2807214260101318	68.75	96.875	0.010000000000000002
68	14	2962	0.9554710984230042	78.125	96.875	0.010000000000000002
68	15	2963	1.445117473602295	68.75	93.75	0.010000000000000002
68	16	2964	1.2864830493927002	75.0	93.75	0.010000000000000002
68	17	2965	0.9077516198158264	93.75	100.0	0.010000000000000002
68	18	2966	1.134955883026123	78.125	96.875	0.010000000000000002
68	19	2967	1.233537197113037	81.25	90.625	0.010000000000000002
68	20	2968	1.1334898471832275	84.375	96.875	0.010000000000000002
68	21	2969	1.246250033378601	65.625	100.0	0.010000000000000002
68	22	2970	1.246812343597412	68.75	96.875	0.010000000000000002
68	23	2971	1.0921036005020142	68.75	100.0	0.010000000000000002
68	24	2972	1.3470269441604614	68.75	96.875	0.010000000000000002
68	25	2973	1.1278536319732666	78.125	96.875	0.010000000000000002
68	26	2974	0.9545073509216309	84.375	100.0	0.010000000000000002
68	27	2975	1.2077670097351074	65.625	93.75	0.010000000000000002
68	28	2976	1.131542444229126	68.75	96.875	0.010000000000000002
68	29	2977	1.3803998231887817	62.5	100.0	0.010000000000000002
68	30	2978	1.371640682220459	62.5	90.625	0.010000000000000002
68	31	2979	1.2103363275527954	78.125	96.875	0.010000000000000002
68	32	2980	1.2000997066497803	71.875	96.875	0.010000000000000002
68	33	2981	1.439979910850525	59.375	90.625	0.010000000000000002
68	34	2982	1.2015771865844727	71.875	96.875	0.010000000000000002
68	35	2983	1.2394275665283203	68.75	96.875	0.010000000000000002
68	36	2984	1.1314634084701538	78.125	93.75	0.010000000000000002
68	37	2985	1.2821251153945923	68.75	93.75	0.010000000000000002
68	38	2986	1.2968274354934692	53.125	96.875	0.010000000000000002
68	39	2987	1.1192245483398438	78.125	93.75	0.010000000000000002
68	40	2988	1.6557519435882568	65.625	87.5	0.010000000000000002
68	41	2989	1.3492294549942017	71.875	93.75	0.010000000000000002
68	42	2990	1.2204363346099854	75.0	96.875	0.010000000000000002
68	43	2991	1.1953927278518677	81.25	96.875	0.010000000000000002
68	44	2992	1.2251516580581665	100.0	100.0	0.010000000000000002
69	1	2993	1.168762445449829	65.625	96.875	0.010000000000000002
69	2	2994	1.2256295680999756	75.0	96.875	0.010000000000000002
69	3	2995	1.2741481065750122	71.875	96.875	0.010000000000000002
69	4	2996	1.1480658054351807	71.875	93.75	0.010000000000000002
69	5	2997	1.0406471490859985	81.25	100.0	0.010000000000000002
69	6	2998	1.1001241207122803	78.125	100.0	0.010000000000000002
69	7	2999	1.0466036796569824	87.5	96.875	0.010000000000000002
69	8	3000	0.9894298911094666	84.375	100.0	0.010000000000000002
69	9	3001	1.5151076316833496	59.375	84.375	0.010000000000000002
69	10	3002	1.0321658849716187	84.375	96.875	0.010000000000000002
69	11	3003	1.0316449403762817	84.375	96.875	0.010000000000000002
69	12	3004	0.9475539922714233	81.25	96.875	0.010000000000000002
69	13	3005	1.225633978843689	71.875	96.875	0.010000000000000002
69	14	3006	1.38407564163208	65.625	90.625	0.010000000000000002
69	15	3007	1.2755107879638672	68.75	93.75	0.010000000000000002
69	16	3008	1.1102051734924316	78.125	93.75	0.010000000000000002
69	17	3009	1.0849947929382324	75.0	96.875	0.010000000000000002
69	18	3010	1.1689574718475342	81.25	96.875	0.010000000000000002
69	19	3011	1.320228934288025	68.75	93.75	0.010000000000000002
69	20	3012	1.3039222955703735	68.75	93.75	0.010000000000000002
69	21	3013	1.6504547595977783	65.625	84.375	0.010000000000000002
69	22	3014	0.9020447731018066	90.625	100.0	0.010000000000000002
69	23	3015	1.0960965156555176	84.375	96.875	0.010000000000000002
69	24	3016	1.065106987953186	75.0	96.875	0.010000000000000002
69	25	3017	1.066620111465454	84.375	96.875	0.010000000000000002
69	26	3018	1.3944381475448608	62.5	90.625	0.010000000000000002
69	27	3019	1.2733138799667358	59.375	100.0	0.010000000000000002
69	28	3020	1.2999720573425293	71.875	96.875	0.010000000000000002
69	29	3021	1.511890172958374	65.625	87.5	0.010000000000000002
69	30	3022	1.184597373008728	78.125	96.875	0.010000000000000002
69	31	3023	1.16355562210083	75.0	100.0	0.010000000000000002
69	32	3024	1.2775309085845947	68.75	96.875	0.010000000000000002
69	33	3025	1.259088397026062	68.75	96.875	0.010000000000000002
69	34	3026	1.5298594236373901	59.375	81.25	0.010000000000000002
69	35	3027	1.2713046073913574	65.625	100.0	0.010000000000000002
69	36	3028	1.071469783782959	78.125	100.0	0.010000000000000002
69	37	3029	1.2161506414413452	75.0	96.875	0.010000000000000002
69	38	3030	1.2016240358352661	75.0	96.875	0.010000000000000002
69	39	3031	1.3060561418533325	68.75	96.875	0.010000000000000002
69	40	3032	1.1137551069259644	71.875	96.875	0.010000000000000002
69	41	3033	1.0576844215393066	81.25	96.875	0.010000000000000002
69	42	3034	1.133692979812622	78.125	96.875	0.010000000000000002
69	43	3035	1.4015952348709106	68.75	90.625	0.010000000000000002
69	44	3036	2.258984327316284	20.0	100.0	0.010000000000000002
70	1	3037	1.1873656511306763	71.875	90.625	0.010000000000000002
70	2	3038	1.1097424030303955	81.25	100.0	0.010000000000000002
70	3	3039	1.1115851402282715	71.875	96.875	0.010000000000000002
70	4	3040	1.051177740097046	90.625	96.875	0.010000000000000002
70	5	3041	1.2362568378448486	78.125	93.75	0.010000000000000002
70	6	3042	1.3676916360855103	75.0	100.0	0.010000000000000002
70	7	3043	1.206195592880249	68.75	96.875	0.010000000000000002
70	8	3044	1.0801846981048584	81.25	90.625	0.010000000000000002
70	9	3045	1.2440134286880493	75.0	93.75	0.010000000000000002
70	10	3046	1.4056874513626099	65.625	90.625	0.010000000000000002
70	11	3047	1.314274549484253	71.875	93.75	0.010000000000000002
70	12	3048	1.0944825410842896	78.125	96.875	0.010000000000000002
70	13	3049	1.035422921180725	87.5	100.0	0.010000000000000002
70	14	3050	1.0140327215194702	78.125	100.0	0.010000000000000002
70	15	3051	1.449202537536621	68.75	93.75	0.010000000000000002
70	16	3052	1.2258645296096802	81.25	96.875	0.010000000000000002
70	17	3053	1.313909649848938	65.625	93.75	0.010000000000000002
70	18	3054	1.1471399068832397	71.875	96.875	0.010000000000000002
70	19	3055	1.1087075471878052	84.375	96.875	0.010000000000000002
70	20	3056	1.1327310800552368	68.75	100.0	0.010000000000000002
70	21	3057	1.1326886415481567	81.25	96.875	0.010000000000000002
70	22	3058	1.3470574617385864	71.875	93.75	0.010000000000000002
70	23	3059	1.1773353815078735	71.875	93.75	0.010000000000000002
70	24	3060	1.0922622680664062	62.5	100.0	0.010000000000000002
70	25	3061	1.1319326162338257	87.5	96.875	0.010000000000000002
70	26	3062	1.4651046991348267	71.875	90.625	0.010000000000000002
70	27	3063	1.1224209070205688	84.375	93.75	0.010000000000000002
70	28	3064	0.959804356098175	78.125	100.0	0.010000000000000002
70	29	3065	1.3309438228607178	68.75	93.75	0.010000000000000002
70	30	3066	1.5521025657653809	53.125	87.5	0.010000000000000002
70	31	3067	1.1254091262817383	71.875	93.75	0.010000000000000002
70	32	3068	1.089290738105774	81.25	100.0	0.010000000000000002
70	33	3069	1.0970897674560547	87.5	93.75	0.010000000000000002
70	34	3070	1.1116000413894653	78.125	96.875	0.010000000000000002
70	35	3071	1.2805111408233643	81.25	96.875	0.010000000000000002
70	36	3072	1.0932365655899048	84.375	96.875	0.010000000000000002
70	37	3073	1.3659465312957764	62.5	90.625	0.010000000000000002
70	38	3074	1.0819709300994873	75.0	100.0	0.010000000000000002
70	39	3075	1.2081549167633057	68.75	93.75	0.010000000000000002
70	40	3076	1.4283839464187622	56.25	84.375	0.010000000000000002
70	41	3077	1.291475534439087	62.5	93.75	0.010000000000000002
70	42	3078	1.1292650699615479	78.125	93.75	0.010000000000000002
70	43	3079	1.0709595680236816	84.375	93.75	0.010000000000000002
70	44	3080	2.0453553199768066	60.0	60.0	0.010000000000000002
71	1	3081	0.9183341264724731	87.5	93.75	0.010000000000000002
71	2	3082	1.3875495195388794	81.25	87.5	0.010000000000000002
71	3	3083	1.0306662321090698	84.375	100.0	0.010000000000000002
